"","id","faminc","incmiss","black","hisp","afqtpct","momcoll","dadcoll","female","f_dead","attend.college"
"2827",7571,3.457831,0,0,1,45.91069,0,0,1,0,1
"2829",7576,5.353368,0,0,1,71.80131,0,0,0,0,1
"2837",7592,4.21200225678271,1,0,1,47.29052,0,0,0,0,1
"2845",7614,2.319793,0,1,0,63.999,0,0,0,0,1
"2850",7623,4.21200225678271,1,1,0,8.630206,0,0,1,0,0
"2854",7627,6.245596,0,1,0,5.770195,1,1,0,0,0
"2856",7630,4.21200225678271,1,1,0,54.76669,1,0,1,0,1
"2857",7634,4.21200225678271,1,1,0,10.0853,0,0,0,0,1
"2861",7643,4.21200225678271,1,1,0,3.211239,0,0,0,0,0
"2864",7652,4.21200225678271,1,1,0,54.16458,0,0,1,0,1
"2868",7661,1.962902,0,1,0,34.26994,0,0,0,0,0
"2871",7664,3.568912,0,1,0,37.93277,0,0,0,0,0
"2872",7668,6.742771,0,1,0,29.10186,1,0,0,0,1
"2873",7671,4.21200225678271,1,1,0,12.64425,0,0,1,0,1
"2874",7672,4.21200225678271,1,1,0,3.286503,0,0,1,0,0
"2875",7674,6.245596,0,1,0,20.24586,0,1,0,0,1
"2876",7675,1.784456,0,1,0,15.55444,0,0,0,0,0
"2879",7678,6.602487,0,1,0,8.80582,1,0,1,0,1
"2880",7679,4.21200225678271,1,1,0,32.03713,0,0,1,0,0
"2883",7690,4.21200225678271,1,1,0,42.5991,1,0,0,0,1
"2888",7695,0.3568912,0,1,0,18.66533,0,0,1,0,1
"2889",7696,0.3568912,0,1,0,2.709483,0,0,0,0,0
"2894",7704,0.0292651,0,1,0,1.404917,0,0,1,0,0
"2898",7711,5.174922,0,1,0,17.63673,0,0,0,0,0
"2900",7715,3.390466,0,1,0,10.46162,1,0,0,0,0
"2904",7720,4.21200225678271,1,0,1,88.15855,1,1,0,0,1
"2906",7740,1.159896,0,0,0,75.43903,1,1,1,0,1
"2912",7800,4.21200225678271,1,1,0,31.91169,0,0,0,0,1
"2914",7808,4.21200225678271,1,1,0,15.78023,0,0,0,0,0
"2916",7812,4.21200225678271,1,1,0,5.820371,0,0,0,0,0
"2917",7822,7.137824,0,0,1,12.66934,0,0,1,0,0
"2920",7831,4.21200225678271,1,0,1,19.46814,0,0,1,0,0
"2924",7842,4.21200225678271,1,0,1,31.2845,0,0,1,0,0
"2925",7846,4.21200225678271,1,1,0,7.977923,0,0,1,0,1
"2926",7851,4.21200225678271,1,1,0,7.55143,0,0,1,0,0
"2930",7857,4.21200225678271,1,1,0,29.92975,0,0,0,0,1
"2931",7860,4.21200225678271,1,1,0,7.225288,0,0,0,0,0
"2932",7861,4.21200225678271,1,1,0,7.601605,0,0,0,0,0
"2939",7896,4.21200225678271,1,0,0,31.93678,0,0,0,0,0
"2945",7939,1.083522,0,1,0,55.59458,0,0,0,0,0
"2951",7958,1.070674,0,0,1,21.57552,0,0,1,0,0
"2953",7964,3.568912,0,0,1,58.88108,0,0,0,0,1
"2955",7966,3.568912,0,0,1,27.09483,0,0,0,0,1
"2957",7972,1.338342,0,0,1,9.884596,0,0,0,0,0
"2968",8025,3.28494,0,0,1,18.18866,0,0,1,0,0
"2971",8031,2.682037,0,0,1,6.899147,0,0,1,0,0
"2974",8038,0.1873679,0,1,0,80.48168,0,1,0,0,1
"2975",8040,5.353368,0,1,0,43.6277,1,0,0,0,0
"2978",8048,2.074699,0,0,1,22.60411,0,0,1,0,0
"2979",8050,1.21343,0,1,0,29.97993,0,0,0,0,1
"2982",8056,4.46114,0,0,0,98.56999,1,1,1,0,1
"2983",8062,3.23653,0,0,1,13.999,0,0,1,0,1
"2985",8069,3.038572,0,0,1,35.97591,0,0,0,0,1
"2987",8076,6.424041,0,0,0,70.92323,0,1,0,0,0
"2988",8077,9.100725,0,1,0,38.76066,1,1,0,0,1
"2990",8080,13.3836,0,0,0,55.46914,0,0,0,0,1
"2991",8086,4.21200225678271,1,0,0,98.54491,0,1,1,0,1
"2995",8111,4.996477,0,0,1,51.27948,0,0,1,0,1
"2996",8117,4.585516,0,0,1,48.44456,0,0,1,0,0
"2999",8131,2.498238,0,0,0,54.69142,1,1,1,0,1
"3002",8138,3.568912,0,0,1,51.88159,0,0,0,0,1
"3004",8145,4.21200225678271,1,0,1,57.22529,0,0,0,0,0
"3005",8146,3.457831,0,0,1,47.61666,0,0,0,0,0
"3012",8161,1.60601,0,0,1,0.1003512,0,0,1,1,0
"3013",8163,1.070674,0,0,1,72.85499,0,0,0,0,1
"3023",8219,9.814507,0,0,1,73.70798,0,1,0,0,1
"3027",8233,2.351325,0,0,1,22.57903,0,0,0,0,0
"3030",8240,4.46114,0,1,0,23.40693,0,0,0,0,0
"3033",8247,1.556024,0,1,0,1.931761,0,0,0,1,0
"3034",8252,0.2141347,0,1,0,34.54591,0,0,0,0,1
"3036",8256,4.21200225678271,1,1,0,10.53688,0,0,0,0,1
"3040",8268,2.855129,0,0,1,12.5439,0,0,0,0,1
"3044",8294,3.966489,0,0,1,15.52935,0,0,1,0,1
"3045",8295,0.6639036,0,0,1,14.90216,0,0,0,1,0
"3055",8321,8.030051,0,0,1,10.4867,0,0,0,0,0
"3060",8330,1.820145,0,0,1,4.69142,0,0,1,0,1
"3065",8346,2.855129,0,0,1,40.81786,1,0,1,0,1
"3071",8366,0.8547759,0,0,0,2.960361,0,0,1,0,0
"3074",8380,4.46114,0,0,1,24.36026,0,0,0,0,1
"3079",8387,5.353368,0,0,1,22.72955,0,0,1,0,0
"3092",8417,3.925803,0,1,0,59.95986,0,0,1,0,1
"3098",8423,3.033575,0,1,0,12.9704,0,0,0,0,0
"3103",8433,4.21200225678271,1,1,0,8.028098,0,0,0,0,0
"3106",8437,4.21200225678271,1,0,0,76.86904,0,0,1,1,0
"3110",8464,2.994495,0,0,0,73.4571,0,0,1,1,1
"3112",8466,1.079596,0,0,0,42.64927,0,0,0,0,1
"3113",8469,7.137824,0,0,1,52.18264,1,1,0,0,1
"3116",8477,4.21200225678271,1,1,0,16.20672,0,0,1,0,0
"3117",8478,4.21200225678271,1,1,0,19.5434,0,0,0,0,0
"3120",8481,3.212021,0,1,0,7.902659,0,0,0,0,0
"3124",8500,3.568912,0,1,0,13.1711,0,0,1,0,0
"3129",8510,0.5845878,0,1,0,27.14501,0,0,1,0,0
"3130",8512,2.676684,0,1,0,16.78374,0,0,1,0,1
"3138",8552,1.784456,0,1,0,44.38033,0,0,0,0,0
"3144",8560,3.568912,0,1,0,36.75364,0,0,0,0,0
"3147",8565,3.457831,0,0,0,7.526342,0,0,0,0,0
"3150",8569,1.901807,0,1,0,1.003512,0,0,0,0,0
"3151",8570,2.676684,0,1,0,3.411942,0,0,1,0,0
"3155",8599,1.383133,0,1,0,20.09533,0,0,0,1,1
"3156",8601,4.21200225678271,1,1,0,34.47065,0,0,1,0,0
"3158",8603,2.178434,0,1,0,59.6839,0,0,1,0,0
"3159",8605,3.212021,0,1,0,10.61214,0,0,1,0,0
"3160",8608,1.873679,0,1,0,43.65279,0,0,1,1,0
"3165",8617,1.516788,0,1,0,12.76969,0,0,0,0,0
"3167",8622,2.498238,0,1,0,27.06974,0,0,1,0,1
"3170",8628,4.21200225678271,1,1,0,2.508781,0,0,0,0,0
"3171",8629,4.21200225678271,1,1,0,0.3512293,0,0,0,0,0
"3172",8631,1.089217,0,1,0,0.6021073,0,0,1,0,0
"3182",8653,3.568912,0,1,0,14.02409,0,0,0,0,1
"3183",8654,3.925803,0,1,0,9.157049,0,0,0,0,0
"3189",8665,4.21200225678271,1,1,0,20.27095,0,0,1,0,0
"3192",8668,2.189528,0,1,0,21.97692,0,0,1,0,1
"3196",8684,4.21200225678271,1,1,0,16.18164,0,0,1,0,1
"3197",8688,4.21200225678271,1,1,0,4.315103,0,0,1,0,1
"3199",8692,4.21200225678271,1,1,0,5.49423,0,0,1,0,0
"3201",8695,1.659759,0,1,0,5.544405,0,0,1,0,0
"3202",8698,2.676684,0,1,0,28.65027,0,0,0,0,1
"3204",8706,2.731687,0,0,1,45.13297,0,0,1,0,0
"3206",8724,3.568912,0,0,1,64.87707,0,0,0,1,0
"3208",8734,1.766611,0,0,0,76.29202,0,0,1,0,1
"3212",8751,7.137824,0,0,0,35.27346,1,0,0,0,0
"3215",8756,6.245596,0,0,0,68.46462,0,0,1,0,0
"3224",8813,4.21200225678271,1,0,1,14.17461,0,0,0,0,0
"3225",8815,4.21200225678271,1,0,1,24.18465,0,0,1,0,1
"3226",8817,1.249119,0,0,0,88.73557,0,0,0,0,0
"3228",8820,1.72539,0,0,0,87.98294,0,0,0,0,1
"3233",8844,0.8644578,0,0,0,31.03362,0,0,0,0,0
"3235",8853,3.212021,0,0,1,37.00452,0,0,1,0,1
"3236",8856,2.074699,0,0,1,40.14049,0,0,0,0,0
"3237",8859,2.037135,0,0,1,51.30457,0,0,0,0,1
"3241",8872,1.210241,0,0,1,14.12444,0,0,0,1,0
"3243",8876,7.302421,0,0,1,35.87556,0,1,0,0,0
"3249",8894,0.7994363,0,0,1,45.08279,0,0,0,0,0
"3257",8924,4.21200225678271,1,0,1,18.21375,0,0,0,0,0
"3258",8929,4.21200225678271,1,0,1,14.80181,0,0,0,0,0
"3261",8936,0.9635247,0,0,1,32.08731,0,0,0,0,0
"3265",8942,3.786616,0,0,1,69.19217,0,0,1,0,1
"3266",8944,7.137824,0,0,1,27.7722,0,0,1,0,0
"3274",8964,1.849767,0,0,1,12.59408,0,0,0,0,0
"3276",8972,2.319793,0,1,0,7.024586,0,0,0,0,0
"3278",8975,4.21200225678271,1,1,0,13.92373,0,1,0,0,0
"3281",8983,2.105658,0,1,0,62.76969,0,0,0,0,0
"3291",9018,4.21200225678271,1,1,0,8.429503,0,0,1,1,1
"3294",9026,1.962902,0,0,0,15.05268,0,0,0,0,0
"3297",9033,4.21200225678271,1,1,0,11.41495,0,0,1,0,0
"3299",9040,1.64247,0,1,0,3.110888,0,0,1,0,0
"3301",9051,4.21200225678271,1,1,0,2.157552,0,0,0,0,0
"3303",9057,1.469578,0,1,0,9.056699,0,0,1,0,0
"3305",9059,4.21200225678271,1,1,0,69.11691,0,0,0,0,1
"3311",9070,3.394571,0,1,0,17.0848,0,0,1,0,0
"3312",9072,1.174886,0,1,0,9.38284,0,0,0,0,0
"3314",9079,0.0435687,0,1,0,11.74109,0,0,0,0,0
"3319",9097,2.855129,0,1,0,6.196689,0,0,0,0,1
"3321",9100,1.737168,0,1,0,27.79729,0,0,1,0,1
"3323",9106,0.9992953,0,1,0,17.05971,0,0,1,0,0
"3324",9109,0.8693869,0,1,0,9.859509,0,0,1,0,0
"3326",9112,2.676684,0,1,0,19.44305,0,0,0,0,1
"3328",9114,0.8565389,0,1,0,48.36929,0,0,0,1,0
"3337",9159,0.9900162,0,0,0,20.39639,0,0,1,0,0
"3339",9164,1.156327,0,0,0,55.56949,0,0,1,0,0
"3340",9166,4.21200225678271,1,1,0,25.5143,0,0,0,0,0
"3342",9168,0.7043248,0,0,0,32.61415,0,0,1,0,0
"3345",9176,1.728916,0,0,0,32.96538,0,0,0,0,0
"3353",9193,4.322289,0,1,0,26.89413,0,0,1,0,1
"3357",9206,4.21200225678271,1,1,0,11.38986,0,0,1,0,0
"3360",9211,0.7137824,0,0,0,77.5715,0,0,0,0,0
"3361",9213,4.21200225678271,1,0,0,73.50727,0,0,0,0,1
"3362",9218,0.9992953,0,0,0,24.20973,0,0,0,0,0
"3368",9227,1.784456,0,0,0,16.73357,0,0,1,0,0
"3369",9229,2.18239,0,0,1,70.7978,1,0,1,0,0
"3374",9241,3.457831,0,0,0,16.63321,0,0,0,0,0
"3375",9242,2.676684,0,0,0,39.53838,1,0,0,0,1
"3376",9247,1.427565,0,0,0,31.15906,0,0,0,0,1
"3386",9295,1.668466,0,1,0,35.24837,0,0,0,0,1
"3392",9307,4.21200225678271,1,1,0,2.985449,1,0,0,0,1
"3393",9308,4.21200225678271,1,1,0,49.27245,1,0,1,0,1
"3394",9310,1.037349,0,1,0,21.67587,0,0,0,0,0
"3399",9329,1.037349,0,0,1,2.333166,0,0,0,0,0
"3403",9340,2.141347,0,1,0,10.58705,0,0,1,0,0
"3412",9372,2.904578,0,0,1,9.784245,0,0,0,0,0
"3426",9425,10.90088,0,0,1,57.87757,0,0,0,0,1
"3430",9489,3.033575,0,0,0,3.261415,0,0,1,0,0
"3433",9494,2.611181,0,0,0,11.44004,0,0,0,0,0
"3434",9496,0.2676684,0,0,1,62.49373,0,0,1,0,0
"3438",9514,4.21200225678271,1,1,0,26.91922,0,0,1,0,0
"3440",9528,2.855129,0,0,0,100,0,1,0,1,1
"3441",9532,1.962902,0,0,1,12.99548,0,0,1,0,0
"3443",9535,4.21200225678271,1,1,0,19.96989,0,0,1,0,1
"3445",9541,1.427565,0,0,1,21.02358,0,0,1,0,0
"3449",9560,1.700587,0,1,0,44.55595,0,1,1,0,1
"3451",9569,9.814507,0,1,0,14.45058,0,0,0,0,1
"3453",9576,4.282694,0,0,1,78.92624,0,0,1,0,0
"3456",9580,8.030051,0,0,1,56.74862,0,0,0,0,1
"3460",9635,4.21200225678271,1,1,0,74.38535,1,1,1,0,1
"3471",9669,2.855129,0,0,1,61.16407,0,0,0,0,1
"3474",9675,4.21200225678271,1,1,0,50.35123,0,0,1,0,0
"3481",9685,3.458276,0,1,0,3.763171,0,1,0,0,0
"3488",9759,1.249119,0,1,0,23.38184,1,1,1,0,1
"3491",9762,4.668072,0,0,1,18.1134,0,0,0,0,0
"3497",9782,1.784456,0,0,0,91.92173,0,1,1,0,0
"3499",9784,6.224096,0,0,1,49.22228,0,0,1,0,0
"3500",9788,7.673161,0,0,1,92.87506,0,1,0,0,1
"3502",9790,5.353368,0,0,1,41.69593,0,0,1,0,0
"3505",9814,2.141347,0,0,1,18.26392,0,0,0,0,0
"3508",9822,1.962902,0,0,1,49.14701,0,1,0,0,0
"3511",9827,2.676684,0,1,0,3.386854,0,0,0,0,0
"3513",9830,4.21200225678271,1,0,1,32.86503,0,0,1,0,1
"3515",9837,4.21200225678271,1,0,1,12.01706,0,0,1,0,0
"3521",9847,8.922279,0,0,1,40.26593,0,0,0,0,1
"3522",9848,6.424041,0,0,1,47.31561,1,1,0,0,1
"3527",9870,4.46114,0,0,1,57.80231,0,0,1,0,0
"3528",9873,1.922573,0,1,0,62.5439,0,0,0,0,1
"3536",9906,1.694337,0,0,1,6.472655,0,0,1,0,0
"3537",9918,0.3568912,0,0,1,0.0752634,0,0,0,0,0
"3544",9934,4.996477,0,0,1,83.41695,0,0,0,0,1
"3546",9948,1.070674,0,0,1,18.33919,0,0,1,0,0
"3549",9952,2.676684,0,1,0,9.131962,1,1,0,0,0
"3550",9953,1.848557,0,0,1,8.404415,0,0,1,0,0
"3554",9977,4.21200225678271,1,0,1,1.530356,0,0,0,0,0
"3555",9982,1.784456,0,0,1,10.26091,0,0,1,0,1
"3556",9992,3.033575,0,0,1,38.66031,0,0,1,0,1
"3557",9995,1.784456,0,0,1,54.23984,0,0,1,0,0
"3560",10001,4.892831,0,0,1,76.26693,0,0,0,0,1
"3561",10002,4.892831,0,0,1,39.51329,0,0,1,0,0
"3563",10004,4.21200225678271,1,0,1,51.98194,0,0,0,0,0
"3564",10010,4.21200225678271,1,1,0,79.8294,0,0,1,0,1
"3569",10033,1.728916,0,0,0,7.200201,0,0,0,0,0
"3570",10035,3.747357,0,0,1,29.35273,0,0,0,0,1
"3573",10050,6.245596,0,0,1,5.995986,0,0,0,0,0
"3574",10051,6.56988,0,0,1,16.60813,0,0,0,0,0
"3579",10070,3.497534,0,0,1,61.7411,0,0,0,0,1
"3582",10078,4.21200225678271,1,0,1,32.73959,0,0,0,0,1
"3585",10087,1.383133,0,0,0,22.65429,0,0,1,0,0
"3586",10088,1.383133,0,0,0,24.86202,0,0,1,0,0
"3589",10106,4.21200225678271,1,1,0,21.65078,0,0,1,0,0
"3590",10114,4.21200225678271,1,1,0,36.90416,0,0,0,0,0
"3594",10128,2.319793,0,1,0,5.94581,0,0,0,0,0
"3596",10133,1.469578,0,1,0,8.454591,0,1,0,0,0
"3601",10154,4.46114,0,1,0,13.39689,0,0,0,0,1
"3605",10159,4.818031,0,1,0,25.33869,0,0,1,0,0
"3607",10162,3.112048,0,1,0,19.41796,0,0,1,0,0
"3611",10174,4.21200225678271,1,1,0,0.2257903,0,0,0,0,0
"3615",10181,4.21200225678271,1,1,0,17.76217,0,0,1,0,0
"3617",10189,0.2766265,0,1,0,34.24486,0,0,0,1,1
"3618",10191,4.21200225678271,1,1,0,3.512293,0,0,1,0,0
"3619",10194,4.21200225678271,1,1,0,16.68339,0,0,0,0,0
"3621",10197,4.21200225678271,1,1,0,7.124938,0,0,0,0,0
"3625",10216,9.992953,0,0,0,82.78976,0,0,1,0,0
"3632",10238,0.6245596,0,1,0,14.92725,0,0,1,1,0
"3634",10261,1.621357,0,0,0,67.66182,0,0,1,0,0
"3643",10307,2.676684,0,0,1,41.72102,0,0,0,1,1
"3645",10309,5.888705,0,0,1,79.75414,0,0,1,0,1
"3647",10312,7.137824,0,0,1,62.04215,0,1,1,0,1
"3654",10337,3.845973,0,1,0,6.497742,0,0,0,0,0
"3655",10338,1.588166,0,1,0,4.1144,0,0,0,0,0
"3656",10339,1.588166,0,1,0,37.07978,0,0,0,0,0
"3659",10343,1.374031,0,0,0,62.06723,1,0,0,0,0
"3660",10346,1.411148,0,0,0,21.6006,0,0,0,0,1
"3664",10364,4.21200225678271,1,0,0,86.50276,0,0,0,0,1
"3667",10367,4.21200225678271,1,0,0,71.77621,0,0,1,0,1
"3671",10378,4.21200225678271,1,1,0,48.29403,0,1,1,0,0
"3674",10385,0.8030052,0,0,1,43.35173,0,0,0,0,1
"3677",10411,0.6566798,0,0,0,15.57953,0,0,1,0,0
"3678",10412,2.676684,0,1,0,12.56899,0,0,0,0,0
"3679",10421,2.587461,0,1,0,30.05519,0,0,1,0,0
"3683",10431,0.5803051,0,0,1,3.687908,0,0,0,0,1
"3684",10432,4.21200225678271,1,1,0,2.935273,0,0,0,0,0
"3686",10439,1.60601,0,1,0,25.56448,0,1,0,0,0
"3687",10448,4.996477,0,0,1,67.51129,0,0,1,0,1
"3696",10498,4.600327,0,0,0,63.39689,0,0,1,0,0
"3698",10514,2.052125,0,0,1,18.7155,0,0,1,0,1
"3699",10516,6.245596,0,0,1,56.87406,0,0,1,0,0
"3708",10537,0.8125904,0,0,1,28.44957,0,0,1,0,0
"3711",10548,1.728916,0,0,1,11.5153,0,0,0,0,0
"3714",10558,0.3212021,0,0,0,20.84797,0,0,1,0,0
"3716",10568,4.21200225678271,1,1,0,1.881585,0,0,0,0,0
"3718",10572,3.112048,0,0,1,20.82288,0,0,1,0,1
"3724",11758,6.245596,0,0,0,89.21224,0,0,0,0,1
"3725",11759,4.21200225678271,1,0,0,30.50677,0,0,0,0,0
"3726",11761,4.21200225678271,1,1,0,24.91219,0,0,1,0,0
"3728",11765,0.5439022,0,1,0,22.85499,0,0,1,0,0
"3732",11775,8.922279,0,0,0,96.73859,1,0,0,0,1
"3734",11781,4.21200225678271,1,0,0,56.97441,1,0,1,0,1
"3736",11786,8.922279,0,0,1,42.7998,0,0,1,0,0
"3739",11791,4.282694,0,0,0,74.41044,0,0,0,0,1
"3743",11797,3.212021,0,1,0,34.21977,1,1,1,0,1
"3745",11802,4.21200225678271,1,1,0,29.57853,0,0,1,1,0
"3746",11806,4.21200225678271,1,0,0,48.3442,0,0,0,0,1
"3747",11807,5.710259,0,0,0,35.82539,0,0,1,0,0
"3750",11822,4.21200225678271,1,0,0,40.91821,0,1,0,0,0
"3754",11833,4.408735,0,0,1,7.501254,1,0,0,0,0
"3756",11838,2.855129,0,1,0,25.43904,0,0,1,0,1
"3757",11839,2.319793,0,1,0,31.0587,0,0,1,0,0
"3765",11856,1.249119,0,1,0,23.43201,0,0,1,0,0
"3766",11865,10.70674,0,0,0,75.41395,1,1,1,1,0
"3768",11868,4.21200225678271,1,0,0,67.61164,1,0,1,0,1
"3774",11878,2.074699,0,0,0,42.42348,0,0,1,0,0
"3775",11880,4.639585,0,0,0,42.57401,0,1,0,0,0
"3776",11885,4.996477,0,0,1,35.90065,0,0,1,0,0
"3790",11927,1.60601,0,0,0,23.28148,0,0,1,0,0
"3794",11941,4.21200225678271,1,0,0,35.04767,0,0,0,0,0
"3795",11944,1.012453,0,0,1,37.15504,0,0,1,0,1
"3796",11949,4.21200225678271,1,0,0,22.88008,0,0,1,0,0
"3801",11958,4.21200225678271,1,0,0,35.17311,1,1,1,0,0
"3804",11963,4.21200225678271,1,0,0,83.49223,1,1,0,0,1
"3807",11995,3.212021,0,0,0,44.53086,0,0,1,0,0
"3808",11997,3.390466,0,0,0,17.18515,0,0,0,0,1
"3817",12014,4.21200225678271,1,0,0,78.90115,0,1,0,0,1
"3820",12023,4.104249,0,0,0,90.1405,0,1,0,0,1
"3825",12032,6.051205,0,0,0,11.56548,0,0,1,0,0
"3828",12038,13.3836,0,0,0,64.90215,0,1,1,0,1
"3830",12040,2.105658,0,0,0,27.19518,0,0,0,0,1
"3840",12069,4.21200225678271,1,0,0,76.31711,1,1,0,0,1
"3842",12074,4.21200225678271,1,0,0,54.44054,0,0,0,0,0
"3849",12089,5.186747,0,0,0,76.09132,1,1,0,0,1
"3850",12090,2.116008,0,0,0,58.35424,0,0,0,0,0
"3851",12093,4.21200225678271,1,0,0,54.61616,0,0,0,0,0
"3852",12094,6.245596,0,0,0,37.0296,0,0,1,0,0
"3855",12099,4.21200225678271,1,0,0,75.13799,1,1,1,0,1
"3858",12110,4.104249,0,0,0,49.19719,0,0,0,0,1
"3861",12117,0.4322289,0,0,0,2.132464,0,0,1,0,0
"3863",12126,4.21200225678271,1,1,0,9.834421,0,0,1,0,0
"3866",12131,4.21200225678271,1,1,0,40.84295,0,0,0,0,0
"3867",12139,4.104249,0,0,0,24.23482,0,0,0,0,0
"3871",12155,4.21200225678271,1,0,0,41.79629,0,0,1,0,0
"3874",12158,4.21200225678271,1,1,0,2.784747,0,0,0,0,0
"3875",12159,4.495181,0,0,0,25.01254,0,0,0,0,0
"3880",12177,4.21200225678271,1,0,1,20.34621,0,0,1,0,0
"3883",12184,6.915662,0,1,0,10.96337,0,0,0,0,0
"3889",12201,1.427565,0,1,0,10.56197,0,0,1,0,0
"3891",12210,1.338342,0,1,0,37.05469,0,0,1,0,1
"3895",12226,3.747357,0,1,0,13.07075,0,0,0,0,0
"3915",12311,2.734972,0,0,0,28.70045,0,0,0,0,0
"3918",12324,0.9457616,0,0,0,36.27697,0,0,0,0,0
"3921",12338,4.21200225678271,1,0,0,58.27898,0,0,0,1,1
"3922",12339,4.21200225678271,1,0,0,92.39839,0,0,1,0,1
"3928",12351,5.710259,0,0,0,75.16307,1,1,1,0,1
"3929",12353,0.3457831,0,0,0,7.150025,0,0,0,0,0
"3931",12355,3.925803,0,0,0,88.66031,0,0,0,0,1
"3938",12388,4.21200225678271,1,0,0,59.8846,0,0,1,0,1
"3941",12392,0.9156044,0,0,0,4.766683,0,0,1,0,0
"3948",12424,4.21200225678271,1,0,0,35.09784,0,0,1,0,0
"3954",12439,0.7137824,0,0,0,36.77872,0,0,1,0,0
"3956",12441,1.179882,0,0,0,55.3437,0,0,0,0,0
"3957",12454,4.21200225678271,1,0,0,29.32765,0,0,1,0,0
"3959",12460,0,0,0,0,40.9433,0,0,1,0,1
"3962",12474,6.245596,0,0,0,34.16959,0,0,1,0,0
"3963",12479,4.21200225678271,1,0,0,64.22478,0,0,1,0,0
"3964",12482,1.551183,0,0,0,45.70998,0,0,0,0,0
"3968",12493,3.568912,0,0,0,1.279478,0,0,0,0,0
"3973",12517,1.962902,0,1,0,4.841947,0,0,0,0,1
"3974",12518,0.3734866,0,1,0,5.845459,0,0,1,0,0
"3976",12520,4.21200225678271,1,0,0,58.20372,0,0,0,0,0
"3977",12523,0.1962902,0,0,0,45.73507,0,0,1,0,0
"3979",12533,7.137824,0,0,0,66.0562,1,0,0,0,0
"3982",12540,4.282694,0,0,0,36.80381,0,0,1,0,0
"3983",12546,3.568912,0,0,0,42.54892,0,0,0,0,0
"3985",12557,4.21200225678271,1,0,0,34.42047,0,0,0,0,0
